timestamp,song_name,artist,valence,energy,hour
04-01-2026 15:20,We Don't Talk Anymore,Charlie Puth,0.35,0.56,15
04-01-2026 15:25,Attention,NewJeans,0.7,0.65,15
04-01-2026 15:28,FAKE LOVE,BTS,0.35,0.72,15
04-01-2026 15:33,pov,Ariana Grande,0.17,0.53,15
04-01-2026 15:39,Replay,SHINee,0.59,0.78,15
04-01-2026 19:48,pov,Ariana Grande,0.17,0.53,19
04-01-2026 19:55,Moonlight,Chase Atlantic,0.14,0.58,19
04-01-2026 19:58,Still With You,Jung Kook,0.34,0.47,19
04-01-2026 20:03,Like Jennie,Jennie,0.82,0.74,20
04-01-2026 20:09,Dirty Work,Aespa,0.63,0.74,20
04-01-2026 20:14,Young and Beautiful,Lana Del Rey,0.15,0.42,20
04-01-2026 20:19,supenatural,Ariana Grande,0.52,0.71,20
04-01-2026 20:24,Who,Jimin,0.84,0.76,20
04-01-2026 20:27,Young and Beautiful,Lana Del Rey,0.15,0.42,20
04-01-2026 20:30,ONLY,LeeHi,0.15,0.3,20
04-01-2026 20:35,Enduko Emo,Alaap Raju,0.7,0.63,20
04-01-2026 20:41,Apocalypse,Cigarettes After Sex,0.17,0.47,20
04-01-2026 20:44,Dirty Work,Aespa,0.63,0.74,20
04-01-2026 20:49,Attention,NewJeans,0.7,0.65,20
04-01-2026 20:56,Attention,Charlie Puth,0.8,0.61,20
04-01-2026 22:18,Die With A Smile,Lady Gaga,0.54,0.59,22
04-01-2026 22:22,FE!N,Travis Scott,0.2,0.88,22
04-01-2026 22:28,Friends,Chase Atlantic,0.08,0.61,22
05-01-2026 00:49,Young and Beautiful,Lana Del Rey,0.15,0.42,0
06-01-2026 15:03,São Paulo,The Weekend,0.55,0.66,15
06-01-2026 15:07,lovely (with Khalid),Billie Eilish,0.12,0.3,15
06-01-2026 15:12,Woman,Doja Cat,0.88,0.76,15
06-01-2026 15:18,Apocalypse,Cigarettes After Sex,0.17,0.47,15
06-01-2026 17:14,Shy (eh o),PENOMECO,0.91,0.66,17
06-01-2026 17:18,Killin' It Girl,J-Hope,0.8,0.89,17
06-01-2026 17:23,Jhol - Acoustic,Maanu,0.52,0.26,17
06-01-2026 17:30,Shy (eh o),PENOMECO,0.91,0.66,17
06-01-2026 17:35,FAKE LOVE,BTS,0.35,0.72,17
06-01-2026 17:41,Killin' It Girl,J-Hope,0.8,0.89,17
06-01-2026 21:02,luther (with sza),Kendrick Lamar,0.58,0.57,21
06-01-2026 23:32,Fade Into You,Mazzy Star,0.18,0.33,23
07-01-2026 15:46,Arson,J-Hope,0.27,0.8,15
07-01-2026 15:50,Sunflower,"Post Malone, Swae Lee",0.91,0.48,15
07-01-2026 15:55,Humsafar,Sachet-Parampara,0.53,0.77,15
07-01-2026 15:59,Like Jennie,Jennie,0.82,0.74,15
07-01-2026 16:05,Paper Hearts,Tori Kelly,0.24,0.23,16
07-01-2026 16:09,Die With A Smile,Lady Gaga,0.54,0.59,16
07-01-2026 16:14,São Paulo,The Weekend,0.55,0.66,16
07-01-2026 16:18,CHIHIRO,Billie Eilish,0.52,0.43,16
07-01-2026 16:24,Attention,NewJeans,0.7,0.65,16
07-01-2026 16:27,Mantra,JENNIE,0.84,0.73,16
07-01-2026 16:32,Shy (eh o),PENOMECO,0.91,0.66,16
07-01-2026 16:35,Die With A Smile,Lady Gaga,0.54,0.59,16
07-01-2026 17:52,Wait On Me,KAI,0.36,0.87,17
07-01-2026 21:05,Enduko Emo,Alaap Raju,0.7,0.63,21
07-01-2026 21:09,Who,Jimin,0.84,0.76,21
07-01-2026 21:14,Fade Into You,Mazzy Star,0.18,0.33,21
07-01-2026 21:17,Into It,Chase Atlantic,0.29,0.57,21
07-01-2026 21:24,Replay,SHINee,0.59,0.78,21
07-01-2026 22:55,Barbaad,The Rish,0.28,0.51,22
07-01-2026 23:00,Sunflower,"Post Malone, Swae Lee",0.91,0.48,23
07-01-2026 23:06,Attention,NewJeans,0.7,0.65,23
07-01-2026 23:12,Dirty Work,Aespa,0.63,0.74,23
07-01-2026 23:16,Fade Into You,Mazzy Star,0.18,0.33,23
07-01-2026 23:23,CHIHIRO,Billie Eilish,0.52,0.43,23
07-01-2026 23:28,Mi Gente,J Balvin,0.31,0.69,23
07-01-2026 23:31,Love wins all,IU,0.32,0.45,23
07-01-2026 23:37,Gimme More,Britney Spears,0.38,0.84,23
07-01-2026 23:41,i wish i hated you,Ariana Grande,0.28,0.24,23
07-01-2026 23:44,Style,Taylor Swift,0.46,0.79,23
07-01-2026 23:49,Arson,J-Hope,0.27,0.8,23
07-01-2026 23:56,Magic Shop,BTS,0.28,0.66,23
08-01-2026 00:02,Into It,Chase Atlantic,0.29,0.57,0
08-01-2026 00:09,Love wins all,IU,0.32,0.45,0
08-01-2026 00:14,ONLY,LeeHi,0.15,0.3,0
08-01-2026 00:17,FAKE LOVE,BTS,0.35,0.72,0
08-01-2026 00:21,Can't Help Falling in Love,Elvis Presley,0.34,0.29,0
08-01-2026 00:27,We Don't Talk Anymore,Charlie Puth,0.35,0.56,0
08-01-2026 15:02,Chemtrails Over The Country Club,Lana Del Rey,0.43,0.28,15
08-01-2026 15:08,lovely (with Khalid),Billie Eilish,0.12,0.3,15
08-01-2026 17:23,WILDFLOWER,Billie Eilish,0.13,0.25,17
08-01-2026 17:30,Can't Help Falling in Love,Elvis Presley,0.34,0.29,17
08-01-2026 20:09,Harleys In Hawaii,Katy Perry,0.72,0.76,20
08-01-2026 20:12,NO,Meghan Trainor,0.66,0.8,20
08-01-2026 22:50,Sunflower,"Post Malone, Swae Lee",0.91,0.48,22
09-01-2026 00:53,Into It,Chase Atlantic,0.29,0.57,0
09-01-2026 00:58,FE!N,Travis Scott,0.2,0.88,0
09-01-2026 01:02,Gimme More,Britney Spears,0.38,0.84,1
09-01-2026 01:06,Mi Gente,J Balvin,0.31,0.69,1
09-01-2026 01:12,Hurts So Good,Astrid S,0.38,0.61,1
10-01-2026 14:11,Promise,Jimin,0.74,0.18,14
10-01-2026 14:17,supenatural,Ariana Grande,0.52,0.71,14
10-01-2026 19:40,WILDFLOWER,Billie Eilish,0.13,0.25,19
10-01-2026 19:46,Die With A Smile,Lady Gaga,0.54,0.59,19
10-01-2026 19:51,august,Taylor Swift,0.4,0.62,19
10-01-2026 19:55,Jhol - Acoustic,Maanu,0.52,0.26,19
10-01-2026 22:42,CHIHIRO,Billie Eilish,0.52,0.43,22
10-01-2026 22:46,Promise,Jimin,0.74,0.18,22
11-01-2026 00:51,ONLY,LeeHi,0.15,0.3,0
11-01-2026 00:58,Love wins all,IU,0.32,0.45,0
11-01-2026 02:49,Apocalypse,Cigarettes After Sex,0.17,0.47,2
11-01-2026 02:55,Arson,J-Hope,0.27,0.8,2
11-01-2026 13:40,Who,Jimin,0.84,0.76,13
11-01-2026 13:45,Jhol - Acoustic,Maanu,0.52,0.26,13
11-01-2026 17:06,Friends,Chase Atlantic,0.08,0.61,17
11-01-2026 19:46,Still With You,Jung Kook,0.34,0.47,19
11-01-2026 19:49,Mi Gente,J Balvin,0.31,0.69,19
11-01-2026 19:54,I Like It,Cardi B,0.65,0.73,19
11-01-2026 21:14,Attention,Charlie Puth,0.8,0.61,21
11-01-2026 23:21,Jhol - Acoustic,Maanu,0.52,0.26,23
11-01-2026 23:25,I Like It,Cardi B,0.65,0.73,23
11-01-2026 23:29,Wait On Me,KAI,0.36,0.87,23
12-01-2026 13:01,Promise,Jimin,0.74,0.18,13
12-01-2026 14:45,NO,Meghan Trainor,0.66,0.8,14
12-01-2026 14:49,Fantastic Baby,BIGBANG,0.58,0.84,14
12-01-2026 17:37,lovely (with Khalid),Billie Eilish,0.12,0.3,17
12-01-2026 19:25,DAISIES,Justin Bieber,0.48,0.38,19
12-01-2026 21:18,Dirty Work,Aespa,0.63,0.74,21
12-01-2026 21:23,WOKE UP,XG,0.46,0.63,21
13-01-2026 12:39,Fantastic Baby,BIGBANG,0.58,0.84,12
13-01-2026 12:44,CHIHIRO,Billie Eilish,0.52,0.43,12
13-01-2026 12:50,ONLY,LeeHi,0.15,0.3,12
13-01-2026 12:55,Still With You,Jung Kook,0.34,0.47,12
13-01-2026 13:01,São Paulo,The Weekend,0.55,0.66,13
13-01-2026 18:19,Moonlight,Chase Atlantic,0.14,0.58,18
13-01-2026 18:23,Brooklyn Baby,Lana Del Rey,0.09,0.66,18
14-01-2026 01:25,Love wins all,IU,0.32,0.45,1
14-01-2026 03:00,Still With You,Jung Kook,0.34,0.47,3
14-01-2026 12:48,Like Jennie,Jennie,0.82,0.74,12
14-01-2026 12:53,Promise,Jimin,0.74,0.18,12
14-01-2026 17:04,Young and Beautiful,Lana Del Rey,0.15,0.42,17
14-01-2026 17:08,Chemtrails Over The Country Club,Lana Del Rey,0.43,0.28,17
14-01-2026 17:13,Attention,NewJeans,0.7,0.65,17
14-01-2026 19:07,I Wanna Be Yours,Arctic Monkeys,0.48,0.42,19
14-01-2026 19:12,luther (with sza),Kendrick Lamar,0.58,0.57,19
14-01-2026 19:18,Shy (eh o),PENOMECO,0.91,0.66,19
14-01-2026 19:24,august,Taylor Swift,0.4,0.62,19
14-01-2026 19:27,august,Taylor Swift,0.4,0.62,19
14-01-2026 19:33,Brooklyn Baby,Lana Del Rey,0.09,0.66,19
14-01-2026 19:38,Love wins all,IU,0.32,0.45,19
14-01-2026 19:43,Friends,Chase Atlantic,0.08,0.61,19
14-01-2026 19:48,august,Taylor Swift,0.4,0.62,19
14-01-2026 19:51,Style,Taylor Swift,0.46,0.79,19
14-01-2026 19:57,All The Stars,Kendrick Lamar,0.55,0.63,19
14-01-2026 20:01,Style,Taylor Swift,0.46,0.79,20
14-01-2026 20:08,WOKE UP,XG,0.46,0.63,20
15-01-2026 12:12,Fantastic Baby,BIGBANG,0.58,0.84,12
15-01-2026 18:10,Barbaad,The Rish,0.28,0.51,18
15-01-2026 18:13,Who,Jimin,0.84,0.76,18
15-01-2026 18:16,Dirty Work,Aespa,0.63,0.74,18
15-01-2026 18:20,Woman,Doja Cat,0.88,0.76,18
15-01-2026 18:23,Glimpse of Us,Joji,0.27,0.29,18
15-01-2026 18:28,Barbaad,The Rish,0.28,0.51,18
15-01-2026 22:03,CHIHIRO,Billie Eilish,0.52,0.43,22
15-01-2026 22:08,Woman,Doja Cat,0.88,0.76,22
16-01-2026 01:21,Style,Taylor Swift,0.46,0.79,1
16-01-2026 02:50,All The Stars,Kendrick Lamar,0.55,0.63,2
16-01-2026 02:53,WILDFLOWER,Billie Eilish,0.13,0.25,2
16-01-2026 02:59,Still With You,Jung Kook,0.34,0.47,2
16-01-2026 03:05,Love wins all,IU,0.32,0.45,3
17-01-2026 14:13,FE!N,Travis Scott,0.2,0.88,14
17-01-2026 14:17,Die With A Smile,Lady Gaga,0.54,0.59,14
17-01-2026 14:24,Barbaad,The Rish,0.28,0.51,14
17-01-2026 14:30,Attention,Charlie Puth,0.8,0.61,14
17-01-2026 14:33,Young and Beautiful,Lana Del Rey,0.15,0.42,14
17-01-2026 14:38,Jhol - Acoustic,Maanu,0.52,0.26,14
17-01-2026 14:43,Like Jennie,Jennie,0.82,0.74,14
17-01-2026 14:47,Attention,NewJeans,0.7,0.65,14
17-01-2026 18:47,Fade Into You,Mazzy Star,0.18,0.33,18
17-01-2026 20:17,Paper Hearts,Tori Kelly,0.24,0.23,20
17-01-2026 20:21,pov,Ariana Grande,0.17,0.53,20
18-01-2026 02:18,Love wins all,IU,0.32,0.45,2
18-01-2026 02:24,Magic Shop,BTS,0.28,0.66,2
18-01-2026 02:29,Mi Gente,J Balvin,0.31,0.69,2
18-01-2026 02:33,Swim,Chase Atlantic,0.08,0.54,2
18-01-2026 02:36,Apocalypse,Cigarettes After Sex,0.17,0.47,2
18-01-2026 02:41,Apocalypse,Cigarettes After Sex,0.17,0.47,2
18-01-2026 02:46,Who,Jimin,0.84,0.76,2
18-01-2026 02:50,FAKE LOVE,BTS,0.35,0.72,2
18-01-2026 02:55,NO,Meghan Trainor,0.66,0.8,2
18-01-2026 03:01,lovely (with Khalid),Billie Eilish,0.12,0.3,3
18-01-2026 12:08,Attention,Charlie Puth,0.8,0.61,12
18-01-2026 12:13,DAISIES,Justin Bieber,0.48,0.38,12
18-01-2026 12:17,I Like It,Cardi B,0.65,0.73,12
18-01-2026 12:22,Magic Shop,BTS,0.28,0.66,12
18-01-2026 14:28,Attention,Charlie Puth,0.8,0.61,14
18-01-2026 16:36,Still With You,Jung Kook,0.34,0.47,16
18-01-2026 16:39,Promise,Jimin,0.74,0.18,16
18-01-2026 16:43,WOKE UP,XG,0.46,0.63,16
18-01-2026 16:47,CHIHIRO,Billie Eilish,0.52,0.43,16
18-01-2026 16:53,Jhol - Acoustic,Maanu,0.52,0.26,16
18-01-2026 16:59,NO,Meghan Trainor,0.66,0.8,16
18-01-2026 20:30,Sunflower,"Post Malone, Swae Lee",0.91,0.48,20
18-01-2026 23:45,Love wins all,IU,0.32,0.45,23
18-01-2026 23:51,Friends,Chase Atlantic,0.08,0.61,23
18-01-2026 23:54,luther (with sza),Kendrick Lamar,0.58,0.57,23
19-01-2026 00:01,I Wanna Be Yours,Arctic Monkeys,0.48,0.42,0
19-01-2026 02:21,Can't Help Falling in Love,Elvis Presley,0.34,0.29,2
20-01-2026 12:37,Love wins all,IU,0.32,0.45,12
20-01-2026 18:04,Love wins all,IU,0.32,0.45,18
20-01-2026 18:08,Swim,Chase Atlantic,0.08,0.54,18
20-01-2026 18:15,Fade Into You,Mazzy Star,0.18,0.33,18
20-01-2026 18:19,Paper Hearts,Tori Kelly,0.24,0.23,18
20-01-2026 18:26,Can't Help Falling in Love,Elvis Presley,0.34,0.29,18
20-01-2026 18:30,WILDFLOWER,Billie Eilish,0.13,0.25,18
20-01-2026 20:14,Apocalypse,Cigarettes After Sex,0.17,0.47,20
20-01-2026 20:19,Swim,Chase Atlantic,0.08,0.54,20
20-01-2026 20:24,Glimpse of Us,Joji,0.27,0.29,20
20-01-2026 20:28,Barbaad,The Rish,0.28,0.51,20
20-01-2026 20:33,Young and Beautiful,Lana Del Rey,0.15,0.42,20
20-01-2026 20:36,I Wanna Be Yours,Arctic Monkeys,0.48,0.42,20
20-01-2026 20:39,Moonlight,Chase Atlantic,0.14,0.58,20
21-01-2026 00:23,We Don't Talk Anymore,Charlie Puth,0.35,0.56,0
22-01-2026 12:29,Into It,Chase Atlantic,0.29,0.57,12
22-01-2026 12:34,Love wins all,IU,0.32,0.45,12
22-01-2026 12:41,Glimpse of Us,Joji,0.27,0.29,12
22-01-2026 12:47,DAISIES,Justin Bieber,0.48,0.38,12
22-01-2026 12:52,Can't Help Falling in Love,Elvis Presley,0.34,0.29,12
22-01-2026 12:56,ONLY,LeeHi,0.15,0.3,12
22-01-2026 14:45,Glimpse of Us,Joji,0.27,0.29,14
22-01-2026 14:50,i wish i hated you,Ariana Grande,0.28,0.24,14
22-01-2026 14:56,Young and Beautiful,Lana Del Rey,0.15,0.42,14
22-01-2026 15:01,Can't Help Falling in Love,Elvis Presley,0.34,0.29,15
22-01-2026 15:06,Paper Hearts,Tori Kelly,0.24,0.23,15
22-01-2026 15:13,Young and Beautiful,Lana Del Rey,0.15,0.42,15
22-01-2026 15:19,i wish i hated you,Ariana Grande,0.28,0.24,15
22-01-2026 15:24,Chemtrails Over The Country Club,Lana Del Rey,0.43,0.28,15
22-01-2026 21:38,Into It,Chase Atlantic,0.29,0.57,21
22-01-2026 21:42,lovely (with Khalid),Billie Eilish,0.12,0.3,21
22-01-2026 21:48,Chemtrails Over The Country Club,Lana Del Rey,0.43,0.28,21
22-01-2026 21:53,Love wins all,IU,0.32,0.45,21
22-01-2026 21:58,Apocalypse,Cigarettes After Sex,0.17,0.47,21
23-01-2026 01:41,Apocalypse,Cigarettes After Sex,0.17,0.47,1
24-01-2026 12:06,Moonlight,Chase Atlantic,0.14,0.58,12
24-01-2026 12:11,WILDFLOWER,Billie Eilish,0.13,0.25,12
24-01-2026 12:15,Moonlight,Chase Atlantic,0.14,0.58,12
24-01-2026 12:20,Swim,Chase Atlantic,0.08,0.54,12
24-01-2026 12:26,I Wanna Be Yours,Arctic Monkeys,0.48,0.42,12
24-01-2026 12:31,Chemtrails Over The Country Club,Lana Del Rey,0.43,0.28,12
24-01-2026 12:36,Chemtrails Over The Country Club,Lana Del Rey,0.43,0.28,12
24-01-2026 16:02,Apocalypse,Cigarettes After Sex,0.17,0.47,16
24-01-2026 16:08,Glimpse of Us,Joji,0.27,0.29,16
24-01-2026 16:13,Apocalypse,Cigarettes After Sex,0.17,0.47,16
24-01-2026 16:18,Into It,Chase Atlantic,0.29,0.57,16
24-01-2026 16:23,I Wanna Be Yours,Arctic Monkeys,0.48,0.42,16
24-01-2026 18:16,Love wins all,IU,0.32,0.45,18
24-01-2026 18:19,lovely (with Khalid),Billie Eilish,0.12,0.3,18
24-01-2026 18:22,pov,Ariana Grande,0.17,0.53,18
25-01-2026 00:41,Still With You,Jung Kook,0.34,0.47,0
25-01-2026 12:39,Apocalypse,Cigarettes After Sex,0.17,0.47,12
25-01-2026 12:45,Young and Beautiful,Lana Del Rey,0.15,0.42,12
25-01-2026 19:23,I Wanna Be Yours,Arctic Monkeys,0.48,0.42,19
25-01-2026 19:29,Barbaad,The Rish,0.28,0.51,19
25-01-2026 19:35,Fade Into You,Mazzy Star,0.18,0.33,19
25-01-2026 19:40,Into It,Chase Atlantic,0.29,0.57,19
25-01-2026 19:45,We Don't Talk Anymore,Charlie Puth,0.35,0.56,19
25-01-2026 19:50,Barbaad,The Rish,0.28,0.51,19
25-01-2026 22:44,We Don't Talk Anymore,Charlie Puth,0.35,0.56,22
25-01-2026 22:49,Apocalypse,Cigarettes After Sex,0.17,0.47,22
25-01-2026 22:56,Moonlight,Chase Atlantic,0.14,0.58,22
26-01-2026 00:15,Moonlight,Chase Atlantic,0.14,0.58,0
26-01-2026 00:21,Wait On Me,KAI,0.36,0.87,0
26-01-2026 00:25,Mi Gente,J Balvin,0.31,0.69,0
26-01-2026 02:49,Like Jennie,Jennie,0.82,0.74,2
